year,region_name,road_name,road_type,start_junction_road_name,end_junction_road_name,latitude,longitude,link_length_km,pedal_cycles,all_motor_vehicles
2019,London,A2041,Major,Central Way,Eastern Way,51.505759,0.1166873,1.1,23,8625
2019,London,A21,Major,A233,A222,51.393451,0.02956295,3.5,200,21894
2019,London,A1020,Major,A112,A112,51.50658,0.03991815,0.5,117,20356
2019,London,A224,Major,A223,LA Boundary,51.392012,0.11100145,3.6,82,24791
2019,London,A202,Major,A3213,A3212,51.489262,-0.13067136,0.2,2658,36264
2019,London,A1203,Major,A126/A101,A1206,51.510733,-0.04065844,1.3,0,71451
2019,London,A1,Major,LA boundary,A406 North Circular,51.583756,-0.16838108,2.3,123,36855
2019,London,A1,Major,M1,A5100,51.613653,-0.2417074,2,92,61516
2019,London,A2,Major,A206,A2211,51.473413,-0.01872889,0.4,367,28269
2019,London,A3,Major,A215,A201/A302,51.494553,-0.10064853,0.2,6718,37521
2019,London,A3,Major,A214,A3,51.458232,-0.18060778,0.2,505,23490
2019,London,A3,Major,A218,A217/A218,51.457398,-0.19647471,0.3,525,26503
2019,London,A3,Major,LA Boundary,A306,51.440166,-0.24607574,1.6,381,86774
2019,London,A4,Major,A315/A3216,Hyde Park Corner,51.50229,-0.15724081,0.7,836,45500
2019,London,A4,Major,A316 roundabout,LA Boundary,51.489369,-0.24706905,0.7,297,109734
2019,London,A4,Major,A3063,A3005,51.478531,-0.36845125,0.6,241,51329
2019,London,A5,Major,LA Boundary,A504,51.581319,-0.24425473,0.8,476,27763
2019,London,A5,Major,A5205,A501,51.522731,-0.17400202,0.9,985,22370
2019,London,A10,Major,A1055,A1010,51.592968,-0.06983683,0.6,585,29133
2019,London,A10,Major,A1208/A5201,A104,51.539126,-0.07673027,2.1,1995,14850
2019,London,A104,Major,A1009,A110,51.614285,0.02486849,1.2,262,22117
2019,London,A118,Major,A115,A11 Great Eastern Rd,51.537878,-0.0020872,0.5,1702,30833
2019,London,A12,Major,A118/A127,MAYLANDS WAY,51.600118,0.23659404,4.1,48,46091
2019,London,A13,Major,Ferry Lane,A1036,51.501201,0.21733799,3.5,0,90187
2019,London,A13,Major,A1011,A112,51.51688,0.01630781,1.7,322,114756
2019,London,A13,Major,A11/A1202 mid-junction,A126,51.514298,-0.05442796,2.1,826,29807
2019,London,A20,Major,A222,A223,51.415791,0.10389922,1.3,38,65033
2019,London,A23,Major,A3204,A3203,51.494718,-0.11087011,0.9,4072,15958
2019,London,A23,Major,A205,A204,51.45885,-0.11724577,1.7,1892,20169
2019,London,A24,Major,A217,A214,51.432611,-0.16378649,1.1,2086,22698
2019,London,A24,Major,A239,B286 roundabout,51.397206,-0.20028065,1.4,217,16517
2019,London,A40,Major,A4208,Edward St,51.515964,-0.10119927,0.7,4160,26215
2019,London,A40,Major,A4201,LA Boundary,51.516058,-0.13506584,0.7,4008,10237
2019,London,A402,Major,A3220 Holland Road roundabout,A4206,51.508713,-0.20021329,1.4,2207,25223
2019,London,A41,Major,M1 spur,LA Boundary,51.634945,-0.30143116,0.4,29,12873
2019,London,A4380,Major,Portman Sq (north),York St,51.519758,-0.1586979,0.5,248,14993
2019,London,A103,Major,A1,A503,51.556511,-0.11177295,0.7,2162,13976
2019,London,A104,Major,LA Boundary,A11 roundabout,51.601968,0.01530963,0.6,185,23725
2019,London,A104,Major,A10,A1207,51.546263,-0.07325634,0.4,1427,16743
2019,London,A105,Major,A1080,A109,51.593579,-0.1073486,0.9,778,13273
2019,London,A106,Major,A107,A102,51.540023,-0.05477308,1.5,312,13267
2019,London,A107,Major,A102,A104,51.554401,-0.05415972,0.7,1054,16742
2019,London,A109,Major,A1000/A5109,A1003,51.622802,-0.15236246,3,46,12307
2019,London,A109,Major,A1080,A10,51.59801,-0.08117426,1.1,182,16588
2019,London,A110,Major,A1069   KING'S ROAD,A112    Sewardstone Road,51.632751,-0.00745793,1.2,97,14390
2019,London,A110,Major,A111,A1005,51.651999,-0.12226333,3.8,39,16231
2019,London,A111,Major,A1004,A110,51.639088,-0.14158425,2.1,79,22389
2019,London,A112,Major,A106,LA Boundary,51.555921,-0.00548007,0.8,496,14403
2019,London,A112,Major,A124,A13,51.519303,0.03227049,1,143,20323
2019,London,A114,Major,A12 roundabout,A104,51.573551,0.01535122,1.6,399,22231
2019,London,A117,Major,A112,A1020,51.500681,0.06865891,1.4,158,11225
2019,London,A124,Major,A406(T),A124 Abbey Rd,51.53715,0.07098997,0.4,278,31390
2019,London,A125,Major,A124,A1251,51.570571,0.18192223,0.7,47,28573
2019,London,A200,Major,A2208,A2208,51.492767,-0.04670138,0.3,1301,17923
2019,London,A201,Major,A2,Elephant and Castle,51.494471,-0.09560977,1.1,3067,33444
2019,London,A202,Major,A23,LA Boundary,51.477481,-0.10150184,0.8,3170,21742
2019,London,A203,Major,A203 Stockwell Park Way,A3,51.467862,-0.11845857,0.9,1254,13236
2019,London,A205,Major,A205 Rochester Way/A208,A207,51.465012,0.05145308,1.2,107,19773
2019,London,A205,Major,Stanstead Rd,A21,51.444706,-0.02284985,0.6,733,43196
2019,London,A205,Major,A24,A23,51.447375,-0.13067002,1.9,444,33669
2019,London,A206,Major,A2203,A102,51.486017,0.01478748,0.8,556,15696
2019,London,A207,Major,A221,A207,51.458865,0.12891221,1.1,143,13296
2019,London,A208,Major,A20,A210,51.447005,0.05266067,1.4,90,11929
2019,London,A211,Major,A224,A223,51.417932,0.11981831,0.7,93,15317
2019,London,A212,Major,A2218,A205,51.43057,-0.0378464,1.9,149,35273
2019,London,A212,Major,A215,A214,51.413353,-0.08431439,1.3,254,14788
2019,London,A213,Major,A214,A234,51.412837,-0.05298637,0.8,145,15329
2019,London,A214,Major,A213,A222,51.403886,-0.05552322,1.5,177,24589
2019,London,A215,Major,A2214,LA Boundary,51.458492,-0.09509245,1.9,447,14794
2019,London,A215,Major,A213,A212,51.404315,-0.08152899,1.5,98,16840
2019,London,A217,Major,LA Boundary,A308,51.469001,-0.19083392,1.3,1814,48141
2019,London,A218,Major,Merton Road,A3/A217,51.455601,-0.19654556,0.7,410,18438
2019,London,A219,Major,A306/Talgarth Rd,A3218,51.48746,-0.22179171,1.3,1086,29216
2019,London,A219,Major,A3,A205(T),51.451489,-0.22175042,1.7,549,32856
2019,London,A222,Major,A221,A223,51.438468,0.12796357,2.4,86,11119
2019,London,A222,Major,A208,LA Boundary,51.415521,0.08375245,1.9,79,28026
2019,London,A222,Major,LA Boundary,A214,51.395523,-0.05012782,0.6,177,26520
2019,London,A222,Major,A232,A222 Lower Addiscombe Rd,51.377502,-0.09163117,1.1,221,10155
2019,London,A223,Major,A222,A220,51.444861,0.1521499,0.5,91,21885
2019,London,A232,Major,A223,A224,51.372365,0.10334448,0.9,44,18760
2019,London,A232,Major,A215,LA Boundary,51.374974,-0.04740892,2.7,200,21735
2019,London,A232,Major,A217,Sutton Park Rd,51.35991,-0.20589399,1.3,101,18787
2019,London,A2015,Major,A222/A234,A2015 Southend Rd,51.408875,-0.03115427,0.8,87,13087
2019,London,A236,Major,A213,A23,51.384237,-0.11887243,0.8,120,16679
2019,London,A237,Major,A239,A236,51.396559,-0.15861786,0.3,412,17140
2019,London,A239,Major,A217,A239 Madeira Rd,51.400289,-0.16709393,0.4,144,21000
2019,London,A244,Major,A312,A315,51.454118,-0.40444061,0.8,215,8039
2019,London,A297,Major,A239,A24,51.401545,-0.1900466,0.6,464,34492
2019,London,A305,Major,A3004,A307,51.456374,-0.30878755,0.6,1263,19199
2019,London,A305,Major,A316,A311,51.444055,-0.34665643,2.9,425,11214
2019,London,A307,Major,A316(T),A205,51.470542,-0.29357747,2.2,530,13968
2019,London,A308,Major,Horse Fair,Kingsgate Rd,51.412791,-0.30464423,0.5,448,42519
2019,London,A308,Major,A238,A3,51.423516,-0.27548035,3.7,258,13617
2019,London,A309,Major,B358,The Causeway roundabout,51.423476,-0.33488562,0.7,286,8509
2019,London,A312,Major,A4005,A404,51.570214,-0.34641257,1.2,113,16575
2019,London,A312,Major,A314,A244,51.44133,-0.38992178,1.8,253,26544
2019,London,A313,Major,A311,The Causeway roundabout,51.427518,-0.34725338,1.5,221,14795
2019,London,A315,Major,A310,A3002,51.480765,-0.31652636,1.3,725,15559
2019,London,A316,Major,A3004,A307,51.463949,-0.30775893,1.9,72,47729
2019,London,A400,Major,A503,A502,51.541052,-0.14038939,0.3,627,13135
2019,London,A404,Major,A4127,A4088,51.562649,-0.32028499,0.6,76,17645
2019,London,A404,Major,A4089,A4179,51.553659,-0.28931495,0.5,313,15270
2019,London,A404,Major,A4207,A40,51.523721,-0.1996216,2.1,518,16969
2019,London,A406,Major,A10(T),A1010,51.61532,-0.08064646,1.6,27,88017
2019,London,A407,Major,A4088,A4003,51.547346,-0.22753452,1.1,298,11970
2019,London,A409,Major,A4140,LA Boundary,51.632977,-0.3335829,0.4,17,15220
2019,London,A404,Major,Elm Park Rd,A410,51.603112,-0.38420603,1.3,55,23809
2019,London,A501,Major,A1200 East Road,A5201 Old Street,51.52654,-0.0879288,0.2,2245,33297
2019,London,A501,Major,A4201,A400,51.524223,-0.14188233,0.4,1502,76130
2019,London,A503,Major,A112  Chingford  Road,A104 Woodford  New  Road,51.591867,-0.00405021,2,162,19371
2019,London,A503,Major,A105,A107,51.572876,-0.0894484,0.8,1101,35728
2019,London,A503,Major,St Pancras Way,Camden Park Rd,51.545444,-0.13386452,0.8,1301,26341
2019,London,A504,Major,A598,A406,51.594836,-0.18699327,1,151,17699
2019,London,A5202,Major,Camden Rd,Royal College St,51.540077,-0.13567033,0.9,564,5047
2019,London,A598,Major,A1003,A1000,51.61357,-0.17729178,0.3,159,13125
2019,London,A1000,Major,A411,A1081,51.65531,-0.20164025,0.4,131,17025
2019,London,A1000,Major,A504,A406 spur,51.594556,-0.16895729,1.4,402,19535
2019,London,A1003,Major,A109,A1004,51.621018,-0.13625518,1.7,63,22652
2019,London,A1009,Major,A112,LA Boundary,51.609454,0.01925187,3.5,45,16026
2019,London,A1010,Major,A406(T),A110,51.636714,-0.05063841,4.3,203,11219
2019,London,A1037,Major,A1009,A112,51.61922,-0.02625247,2.1,74,21509
2019,London,A1112,Major,A124/A1083,A118,51.5713,0.14238729,1.3,122,21570
2019,London,A1201,Major,A103,A504,51.580916,-0.12519497,1.2,342,15315
2019,London,A1202,Major,Dock Street,Hooper Street,51.511479,-0.06881561,0.2,1188,10973
2019,London,A2015,Major,A222,A2015 Rectory Rd,51.408621,-0.02514025,0.3,95,5928
2019,London,A2018,Major,A223,LA Boundary,51.436505,0.15664913,1.2,134,17628
2019,London,A2208,Major,Hawkstone Rd,A200,51.491042,-0.0510967,0.3,281,23994
2019,London,A2212,Major,A205,A20,51.447689,0.01325806,1.3,258,21547
2019,London,A2214,Major,A215,A2216,51.458269,-0.08142667,2.2,570,16354
2019,London,A2217,Major,A23/A204,A215,51.466413,-0.10109741,2.1,898,14490
2019,London,A3004,Major,A305,St Margaret's Rd,51.452749,-0.31867975,0.4,278,5414
2019,London,A3005,Major,A4127,A4020,51.505921,-0.37875566,2.6,208,22367
2019,London,A3006,Major,A3063,A4,51.473687,-0.38878289,1.2,83,16463
2019,London,A3044,Major,A3113,Spout Lane North,51.464998,-0.49274243,0.6,13,27276
2019,London,A3063,Major,A315,A3006,51.468147,-0.37832395,0.6,115,14858
2019,London,A3200,Major,A201,A300,51.505595,-0.09946892,0.7,1311,15908
2019,London,A3205,Major,A3216,A3036,51.484446,-0.12922639,1.8,1559,25138
2019,London,A217,Major,A217 Fairfield St,A214 Trinity Road roundabout,51.461664,-0.18910871,0.8,483,36604
2019,London,A3209,Major,A217,A219,51.461081,-0.20208771,1.5,802,16997
2019,London,A3211,Major,A302,A400,51.503913,-0.12345809,0.6,4848,11267
2019,London,A3212,Major,B304,A3216,51.484496,-0.15795823,1.2,3478,29234
2019,London,A3216,Major,LA Boundary,B302,51.488668,-0.15447712,0.6,684,11584
2019,London,A3217,Major,Eccleston St,Grosvenor Place,51.497661,-0.14878328,0.3,801,16866
2019,London,A3219,Major,A3218,A304,51.480314,-0.20133149,1.2,760,5529
2019,London,A3220,Major,A402 Holland Park Ave,A3220 Addison Crescent,51.503271,-0.21483646,0.8,618,43762
2019,London,A3220,Major,A3205,A3036,51.468574,-0.16335087,0.9,1050,24291
2019,London,A4000,Major,A4000 Horn Lane,A40,51.519617,-0.26320455,0.1,89,13667
2019,London,A4005,Major,A4090,A404,51.551767,-0.31390661,0.6,115,19595
2019,London,A4127,Major,A3005,A4020,51.507836,-0.35486805,2.3,183,29693
2019,London,A4140,Major,LA Boundary,A410,51.596454,-0.29492656,4.1,63,22072
2019,London,A4201,Major,Delancey St,A400/A502/A503,51.538415,-0.14424606,0.4,876,11938
2019,London,A4207,Major,A404,A4206,51.520036,-0.19976691,1.3,624,16259
2019,London,A4209,Major,Bayswater Rd,A5/A501,51.516175,-0.17109338,1.1,578,16730
2019,London,A5100,Major,A5109,A1,51.614061,-0.25093566,1.3,49,12928
2019,London,A5109,Major,A5100,A1/A41,51.619291,-0.2579573,0.7,34,16838
2019,London,A5200,Major,A503,A5200 Camden Park Rd,51.546228,-0.12662121,0.4,609,8827
2019,London,A5200,Major,A40,Theobalds RD,51.51992,-0.11227782,0.4,1263,11813
2019,London,A5201,Major,A1,A501,51.525002,-0.09289461,0.8,4232,21095
2019,London,A5205,Major,A5,A41,51.529386,-0.1705496,0.8,823,27138
2019,London,A400,Major,Trafalgar Sq,A401,51.510012,-0.12810723,0.6,2349,8893
2019,London,M4,Major,2,1,51.491882,-0.29057681,1.3,0,84125
2019,London,A2016,Major,A206,A2041,51.494954,0.08737318,1.7,78,34519
2019,London,A206,Major,A205 New Rd,A206 Pettman Crescent,51.490941,0.07279884,0.9,340,36165
2019,London,A124,Major,A1153,A1240,51.552311,0.1332727,1.3,130,18087
2019,London,A1110,Major,A406(T),A1003,51.616283,-0.13818254,1,66,14967
2019,London,A3214,Major,Grosvenor Gardens / Victoria Street,Lower Grosvenor Place / Bressender Place,51.497053,-0.14448582,0.2,661,10742
2019,London,A5204,Major,A41,A4201,51.516286,-0.14946951,1,1381,15534
2019,London,A106,Major,A12/A115,A12,51.547568,-0.02841761,1,330,8656
2019,London,A232,Major,A2039,A232 Fairfield Rd,51.372855,-0.08351971,0.6,105,23301
2019,London,A306,Major,A4,A219/A315,51.492105,-0.22567325,0.3,553,46830
2019,London,A3220,Major,A304/A308,A308,51.482186,-0.18455133,0.3,572,25192
2019,London,A5000,Major,A504,A598,51.599748,-0.19706401,0.4,104,10180
2019,London,A400,Major,A501,New Oxford St,51.518019,-0.12777895,1.2,1892,14259
2019,London,A1202,Major,A11/A13 mid-junction,LA Boundary,51.521115,-0.07518283,0.9,3334,23120
2019,London,A302,Major,A3203,A3202,51.497776,-0.10865464,0.2,843,15306
2019,London,A3217,Major,A3220 Gunter Grove,A3220 Edith Grove,51.481417,-0.18252238,0.1,1256,18280
2019,London,A501,Major,A5,Old Marylebone Rd,51.520518,-0.16702754,0.4,424,68591
2019,London,A307,Major,Fairfield North,Cromwell Rd,51.41167,-0.30052993,0.2,214,34821
2019,London,A2199,Major,LA Boundary,A212,51.429658,-0.08823593,2.6,214,13972
2019,London,A400,Major,A4200,A503,51.536492,-0.13639362,0.9,1653,12474
2019,London,A404,Major,A4000,A404 Manor Park Road,51.537325,-0.24883209,0.4,391,8987
2019,London,A10,Major,B111 Northwold Rd,A10 Stoke Newington High St,51.563157,-0.07254228,0.2,1012,18870
2019,London,A206,Major,A206,A206,51.491441,0.08260294,0.4,34,24325
2019,London,A214,Major,A216,A23,51.427067,-0.13164277,0.2,210,15476
2019,London,A2208,Major,A200,A200,51.491592,-0.04631947,0.2,1410,29827
2019,London,A3036,Major,A214,A3,51.459148,-0.18172292,0.2,559,22633
2019,London,A123,Major,LA Boundary,A124,51.542281,0.08088541,0.5,112,10679
2019,London,A201,Major,Acton St,Swinton St,51.529149,-0.11578872,0.1,890,12727
2019,London,A4,Major,Northumberland Ave,St Martins Pl,51.508109,-0.1271765,0.1,3104,19045
2019,London,A113,Major,M11,A1009,51.600069,0.04193927,1,92,23689
2019,London,A41,Major,LA Boundary,Adelaide Road roundabout,51.540746,-0.17531436,0.3,278,22624
2019,London,A1200,Major,Vestry St,B102,51.53029,-0.08632989,0.9,1065,14632
2019,London,A501,Major,LA Boundary,A1200,51.528392,-0.09178701,0.5,1559,25829
2019,London,A3218,Major,A3220,A3220,51.489312,-0.1912112,0.2,662,13297
2019,London,A216,Major,A214,A23/A214,51.428419,-0.1318753,0.2,270,10626
2019,London,A203,Major,A3205,A202/A3204,51.485816,-0.12211264,0.2,1849,40482
2019,London,A24,Major,B286 roundabout,A297,51.402777,-0.19353475,0.6,432,24733
2019,London,A200,Major,A200 Tooley St,A3,51.506068,-0.08711438,0.2,4150,10318
2019,London,A212,Major,LA Boundary,A2199,51.422232,-0.07732675,0.4,440,17741
2019,London,A232,Major,A2043,A217,51.358232,-0.21439072,0.3,120,18537
2019,London,A3211,Major,A400,LA Boundary,51.51086,-0.11366116,1,5368,31110
2019,London,A302,Major,Parliament Square,A3211,51.50097,-0.12503418,0.2,7820,31164
2019,London,A118,Major,A1112 Chadwell Heath,LA Boundary  / London Road,51.572693,0.14490613,0.4,141,21490
2019,London,A2,Major,A202,A202,51.475096,-0.04666437,0.2,1066,21001
2019,London,A307,Major,LA Boundary,A243,51.393608,-0.31512781,0.2,709,15061
2019,London,A316,Major,LA Boundary,A4,51.480994,-0.25889713,2.2,319,25114
2019,London,A105,Major,A109,LA Boundary,51.602651,-0.11231432,1.1,455,17772
2019,London,A501,Major,A1211,LA Boundary,51.51836,-0.08812727,0.2,3227,10536
2019,London,A237,Major,LA Boundary,A239,51.392533,-0.15877952,0.7,292,22107
2019,London,A3216,Major,LA Boundary,A3212 Grosvenor Rd,51.485465,-0.14983895,0.2,2855,27160
2019,London,A302,Major,LA Boundary,A3211,51.500932,-0.12378223,0.2,2456,16124
2019,London,A3200,Major,LA Boundary,A201,51.507161,-0.10621978,0.3,1956,16155
2019,London,A3,Major,A309,A243,51.375537,-0.30602081,0.3,0,89868
2019,London,A13,Major,A117,A13,51.523034,0.06681755,1.1,354,140314
2019,London,A406,Major,A12,A118,51.57208,0.04833313,2.7,0,116594
2019,London,A4,Major,A301,Strand,51.513233,-0.11586904,0.2,1615,29540
2019,London,A2213,Major,A2,A2213 spur,51.470727,0.02376106,1.4,413,12339
2019,London,A2,Major,A102,A2213,51.469322,0.02807601,1.1,2,97965
2019,London,A3220,Major,A4,Warwick Gardens,51.495705,-0.19640377,0.4,587,24593
2019,London,A113,Major,A11,Hermon Hill,51.575935,0.01892043,0.8,192,11809
2019,London,A3211,Major,A201,Puddle Dock,51.511056,-0.10356505,0.1,4192,28180
2019,London,A10,Major,London Wall,Houndsditch,51.516362,-0.08143676,0.1,4094,19919
2019,London,A2208,Major,Rotherhithe New Rd,A200,51.492651,-0.04994766,0.4,154,4798
2019,London,A118,Major,Griggs Approach roundabout,A1083,51.559687,0.08010735,0.3,164,34118
2019,London,A307,Major,A240,Fairfield North,51.407827,-0.30338998,0.5,321,34223
2019,London,A308,Major,A307 Richmond Rd,Kingsgate Rd,51.41257,-0.30177641,0.2,196,28622
2019,London,A207,Major,A207 Crayford Rd,A207 London Rd,51.450516,0.17757455,0.3,152,18164
2019,London,A24,Major,A297,A219,51.406067,-0.19173721,1.1,624,30894
2019,London,A207,Major,A207 Albion Road,A207 Broadway,51.454745,0.15261478,0.1,52,26158
2019,London,A21,Major,A232,A233,51.375204,0.04456164,1.6,123,19638
2019,London,A312,Major,LA Boundary,A4020 Uxbridge rd,51.508081,-0.40515011,1.8,148,63377
2019,London,A112,Major,Prince Regent Lane,A1020,51.509343,0.03615058,0.5,169,11960
2019,London,A112,Major,A1020,A117,51.50111,0.05451466,1.8,115,6615
2019,London,A1261,Major,A1206,Aspen Way Tunnel,51.508684,-0.00394112,0.5,66,105476
2019,London,A1261,Major,A13,A1206,51.510417,-0.02663535,0.3,653,29571
2019,London,A222,Major,A21,A208,51.410924,0.06916316,4.5,43,20300
2019,London,A3213,Major,A3214,A202,51.490671,-0.13898298,1.3,248,8371
2019,London,A1020,Major,A1011,A112,51.504175,0.01934926,2,80,29055
2019,London,A312,Major,A4020,LA Boundary,51.519956,-0.39762938,2,98,51445
2019,London,A236,Major,A217,A24,51.407194,-0.16874456,1.5,368,12906
2019,London,A1261,Major,A1261,A1206,51.50723,-0.01365962,0.9,56,97571
2019,London,A406,Major,Centre point  M11 Slip roads,A12 redbridge r/abt,51.581299,0.04052034,1.2,0,126853
2019,London,A1,Major,A5201,A501,51.524206,-0.09927071,0.8,1645,12351
2019,London,A1,Major,A504 Finchley Lane,M1,51.595296,-0.21700579,2,8,55166
2019,London,A1,Major,A1201 St Paul's Road,A103 Hornsey Road,51.548614,-0.10719603,1.1,2743,23653
2019,London,A1,Major,A406,A504 Finchley Lane,51.589794,-0.21000315,0.5,36,44837
2019,London,A1,Major,A103 Hornsey Road,A503 Camden Road,51.554306,-0.11446077,0.5,1658,19040
2019,London,A2,Major,A2208,LA Boundary,51.479725,-0.05733983,1,1979,32391
2019,London,A2,Major,A201/A100,A2208,51.48551,-0.07005703,1.9,1557,37672
2019,London,A2,Major,A202,A2 Lewisham Way,51.474274,-0.04317153,0.7,2499,45426
2019,London,A2,Major,A202,A202,51.475694,-0.04743088,0.4,1117,21136
2019,London,A3,Major,A306,A219,51.445072,-0.23149737,0.9,342,75859
2019,London,A3,Major,A300,A3202,51.498112,-0.09833946,0.3,2776,11459
2019,London,A3,Major,A2217,A203,51.465168,-0.12994293,1.6,3287,22810
2019,London,A3,Major,A217,A3036,51.457265,-0.18784338,0.4,841,30593
2019,London,A3,Major,A298,LA Boundary,51.406835,-0.24217512,1.2,35,73271
2019,London,A4,Major,A3044,M4 spur road,51.481673,-0.47491099,1.9,70,22520
2019,London,A4,Major,Aldwych,Aldwych,51.512252,-0.1163419,0.4,2322,33541
2019,London,A5,Major,A4003,LA Boundary,51.541219,-0.19720062,0.1,935,16393
2019,London,A5,Major,LA Boundary,A410,51.625255,-0.29673652,1.4,55,12985
2019,London,A5,Major,LA Boundary,A4003,51.550304,-0.20734191,2.1,664,16545
2019,London,A1199,Major,A113,Snaresbrook Rd,51.582459,0.02022001,1,340,21038
2019,London,A11,Major,A107,A1205,51.519894,-0.05563093,1.6,3654,21774
2019,London,A3,Major,A3216,A24,51.461263,-0.14449823,0.7,1490,16220
2019,London,A12,Major,LA Boundary,A125,51.581074,0.16348779,1.9,119,51566
2019,London,A20,Major,A2212,A2213,51.455776,0.0136139,1.1,444,18736
2019,London,A23,Major,Kennington Park Rd,A3204,51.485731,-0.11124156,0.5,2164,13442
2019,London,A206,Major,A209,A2041,51.485093,0.10423594,1.5,124,16922
2019,London,A23,Major,A214,A214,51.424892,-0.13058075,0.5,1360,39377
2019,London,A23,Major,A237,A22,51.324223,-0.13367242,2.9,73,24234
2019,London,A21,Major,B2158 Farnborough Hill,A232,51.360439,0.08125141,2.7,60,25440
2019,London,A23,Major,A236,A235,51.391427,-0.11857756,1.1,258,26690
2019,London,A238,Major,A218,A24 intersection,51.416101,-0.18343157,0.7,669,15087
2019,London,A30,Major,A312,A4(T),51.472985,-0.40320653,0.8,283,31608
2019,London,A41,Major,A410,M1 spur,51.62607,-0.290927,1.5,68,33544
2019,London,A40,Major,Regent St,Great Portland St,51.515435,-0.14114463,0.1,4008,10237
2019,London,A3214,Major,A3213,Victoria St,51.495279,-0.14599852,0.3,833,27237
2019,London,A40,Major,A406(T),A4000,51.523448,-0.2656535,2.5,219,76269
2019,London,A41,Major,A504,A5150,51.587088,-0.23320591,0.3,80,66737
2019,London,A104,Major,A112,A114,51.577129,-0.00989173,1.4,508,14295
2019,London,A112,Major,A1006/A112 triangle,A106,51.561396,-0.01014588,0.8,515,13464
2019,London,A116,Major,A117,A118,51.556278,0.04690175,0.9,53,5627
2019,London,A113,Major,A1009,LA Boundary,51.608775,0.05836128,1.5,48,7855
2019,London,A107,Major,A1209,A1208,51.52979,-0.05593015,0.6,1180,18711
2019,London,A100,Major,A200,A200,51.501736,-0.07787265,0.1,2763,25271
2019,London,A124,Major,A13,A112,51.519576,0.01642687,1.9,514,11845
2019,London,A114,Major,LA Boundary,High Road,51.570358,0.01795181,0.2,197,10366
2019,London,A124,Major,A125 roundabout,B1421 Corbets Tey Rd,51.559238,0.23458751,4.4,73,14725
2019,London,A208,Major,A210,A205,51.456031,0.05076249,1.1,61,16386
2019,London,A202,Major,A3212,LA Boundary,51.487792,-0.12757701,0.2,7414,47911
2019,London,A205,Major,A3 Clapham Common North Side,LA Boundary,51.459472,-0.15637481,0.9,537,28764
2019,London,A232,Major,A214,A2022,51.372451,-0.00441238,1.1,145,16907
2019,London,A202,Major,A202,A202,51.47392,-0.04894658,0.4,1418,17921
2019,London,A205,Major,A316,A305,51.466698,-0.27673227,0.6,347,20972
2019,London,A201,Major,LA Boundary,A3211,51.509001,-0.10437093,0.3,7268,21966
2019,London,A106,Major,A1205,A106 Wick Rd,51.539783,-0.04036271,1.1,201,11302
2019,London,A210,Major,A20,A205,51.453282,0.02789756,0.7,303,12514
2019,London,A40,Major,Marble Arch,A41 Portman St,51.513613,-0.15678388,0.3,1202,9427
2019,London,A205,Major,A215/A204 roundabout,A2199,51.439993,-0.10219345,1.1,204,31022
2019,London,A104,Major,Snaresbrook Rd,A503,51.593304,0.00978628,1.2,201,28682
2019,London,A239,Major,A24,A297,51.39711,-0.18993416,1.4,69,5697
2019,London,A207,Major,LA Boundary,WellingWay,51.46602,0.0860524,0.9,103,16940
2019,London,A217,Major,A216,LA Boundary,51.414594,-0.16177612,1.3,786,16728
2019,London,A232,Major,A232 Chepstow Rd,A215,51.376112,-0.06172959,1.5,132,20563
2019,London,A238,Major,A308,A3 spur,51.41318,-0.27586929,2.8,301,15305
2019,London,A103,Major,A103 Tottenham Lane,A504 High St,51.586506,-0.11486019,0.4,172,10449
2019,London,A240,Major,LA Boundary,A3,51.376201,-0.27754634,1,313,46096
2019,London,A118,Major,A125,A1251,51.580485,0.1807805,0.5,115,30946
2019,London,A104,Major,A1006,A112,51.574062,-0.01464378,1,1732,17379
2019,London,A314,Major,A3063,Grove rd,51.462593,-0.36686035,1.5,189,13672
2019,London,A107,Major,LA Boundary,Victoria Park Road,51.534865,-0.05718468,0.1,1411,18377
2019,London,A127,Major,A12/A118,Hall Lane (mid-junction),51.5878,0.22227436,3.3,73,38209
2019,London,A105,Major,A406(T),A1004,51.615197,-0.10962715,0.6,323,14088
2019,London,A112,Major,A1009,A406,51.610086,-0.01783853,2,166,16417
2019,London,A110,Major,A10(T),A110 London Rd/Church St roundabout,51.652466,-0.07887526,1.6,120,17528
2019,London,A118,Major,A1083,LA boundary,51.562569,0.0904684,3.7,297,18473
2019,London,A306,Major,A205(T),A3003,51.46972,-0.23803151,1.3,595,17330
2019,London,A118,Major,A1251,A12/A127,51.588129,0.20482231,2.5,141,20333
2019,London,A312,Major,A30,A4(T),51.474137,-0.40528298,0.7,174,39323
2019,London,A305,Major,A310,A310,51.445878,-0.32932205,0.2,1612,30949
2019,London,A316,Major,B353,A205,51.467247,-0.28966913,1.7,343,37119
2019,London,A305,Major,A307,A305 Sheen Rd,51.460315,-0.30144437,0.2,342,5194
2019,London,A315,Major,A205,A3000,51.492719,-0.27287017,1.4,1175,15996
2019,London,A312,Major,A311,A313,51.426578,-0.3635704,1.2,41,14753
2019,London,A316,Major,LA Boundary,A310,51.452353,-0.34461518,3.1,335,45947
2019,London,A203,Major,A3,A3205,51.47693,-0.12312567,1.3,1992,18257
2019,London,A408,Major,M4,A4020,51.518426,-0.45927061,7.8,93,18237
